id,doi,title,authorString,authorAffiliations,journalTitle,pubYear,abstract
29743285,https://doi.org/10.1136/bmj.k1717,Risk of stroke and transient ischaemic attack in patients with a diagnosis of resolved atrial fibrillation: retrospective cohort studies.,"Adderley NJ, Nirantharakumar K, Marshall T.",,BMJ (Clinical research ed.),2018,"OBJECTIVES:To determine rates of stroke or transient ischaemic attack (TIA) and all cause mortality in patients with a diagnosis of ""resolved"" atrial fibrillation compared to patients with unresolved atrial fibrillation and without atrial fibrillation. DESIGN:Two retrospective cohort studies. SETTING:General practices contributing to The Health Improvement Network, 1 January 2000 to 15 May 2016. PARTICIPANTS:Adults aged 18 years or more with no previous stroke or TIA: 11 159 with resolved atrial fibrillation, 15 059 controls with atrial fibrillation, and 22 266 controls without atrial fibrillation. MAIN OUTCOME MEASURES:Primary outcome was incidence of stroke or TIA. Secondary outcome was all cause mortality. RESULTS:Adjusted incidence rate ratios for stroke or TIA in patients with resolved atrial fibrillation were 0.76 (95% confidence interval 0.67 to 0.85, P<0.001) versus controls with atrial fibrillation and 1.63 (1.46 to 1.83, P<0.001) versus controls without atrial fibrillation. Adjusted incidence rate ratios for mortality in patients with resolved atrial fibrillation were 0.60 (0.56 to 0.65, P<0.001) versus controls with atrial fibrillation and 1.13 (1.06 to 1.21, P<0.001) versus controls without atrial fibrillation. When patients with resolved atrial fibrillation and documented recurrent atrial fibrillation were excluded the adjusted incidence rate ratio for stroke or TIA was 1.45 (1.26 to 1.67, P<0.001) versus controls without atrial fibrillation. CONCLUSION:Patients with resolved atrial fibrillation remain at higher risk of stroke or TIA than patients without atrial fibrillation. The risk is increased even in those in whom recurrent atrial fibrillation is not documented. Guidelines should be updated to advocate continued use of anticoagulants in patients with resolved atrial fibrillation."
31122927,https://doi.org/10.1136/bmj.l1778,Determinants of the decline in mortality from acute stroke in England: linked national database study of 795 869 adults.,"Seminog OO, Scarborough P, Wright FL, Rayner M, Goldacre MJ.",,BMJ (Clinical research ed.),2019,"OBJECTIVES:To study trends in stroke mortality rates, event rates, and case fatality, and to explain the extent to which the reduction in stroke mortality rates was influenced by changes in stroke event rates or case fatality. DESIGN:Population based study. SETTING:Person linked routine hospital and mortality data, England. PARTICIPANTS:795 869 adults aged 20 and older who were admitted to hospital with acute stroke or died from stroke. MAIN OUTCOME MEASURES:Stroke mortality rates, stroke event rates (stroke admission or stroke death without admission), and case fatality within 30 days after stroke. RESULTS:Between 2001 and 2010 stroke mortality rates decreased by 55%, stroke event rates by 20%, and case fatality by 40%. The study population included 358 599 (45%) men and 437 270 (55%) women. Average annual change in mortality rate was -6.0% (95% confidence interval -6.2% to -5.8%) in men and -6.1% (-6.3% to -6.0%) in women, in stroke event rate was -1.3% (-1.4% to -1.2%) in men and -2.1% (-2.2 to -2.0) in women, and in case fatality was -4.7% (-4.9% to -4.5%) in men and -4.4% (-4.5% to -4.2%) in women. Mortality and case fatality but not event rate declined in all age groups: the stroke event rate decreased in older people but increased by 2% each year in adults aged 35 to 54 years. Of the total decline in mortality rates, 71% was attributed to the decline in case fatality (78% in men and 66% in women) and the remainder to the reduction in stroke event rates. The contribution of the two factors varied between age groups. Whereas the reduction in mortality rates in people younger than 55 years was due to the reduction in case fatality, in the oldest age group (≥85 years) reductions in case fatality and event rates contributed nearly equally. CONCLUSIONS:Declines in case fatality, probably driven by improvements in stroke care, contributed more than declines in event rates to the overall reduction in stroke mortality. Mortality reduction in men and women younger than 55 was solely a result of a decrease in case fatality, whereas stroke event rates increased in the age group 35 to 54 years. The increase in stroke event rates in young adults is a concern. This suggests that stroke prevention needs to be strengthened to reduce the occurrence of stroke in people younger than 55 years."
31844323,https://doi.org/10.1038/s41588-019-0549-x,N6-methyladenosine regulates the stability of RNA:DNA hybrids in human cells.,"Abakir A, Giles TC, Cristini A, Foster JM, Dai N, Starczak M, Rubio-Roldan A, Li M, Eleftheriou M, Crutchley J, Flatt L, Young L, Gaffney DJ, Denning C, Dalhus B, Emes RD, Gackowski D, Corrêa IR, Garcia-Perez JL, Klungland A, Gromak N, Ruzov A.",,Nature genetics,2020,"R-loops are nucleic acid structures formed by an RNA:DNA hybrid and unpaired single-stranded DNA that represent a source of genomic instability in mammalian cells1-4. Here we show that N6-methyladenosine (m6A) modification, contributing to different aspects of messenger RNA metabolism5,6, is detectable on the majority of RNA:DNA hybrids in human pluripotent stem cells. We demonstrate that m6A-containing R-loops accumulate during G2/M and are depleted at G0/G1 phases of the cell cycle, and that the m6A reader promoting mRNA degradation, YTHDF2 (ref. 7), interacts with R-loop-enriched loci in dividing cells. Consequently, YTHDF2 knockout leads to increased R-loop levels, cell growth retardation and accumulation of γH2AX, a marker for DNA double-strand breaks, in mammalian cells. Our results suggest that m6A regulates accumulation of R-loops, implying a role for this modification in safeguarding genomic stability."
29899974,https://doi.org/10.12688/f1000research.13830.2,Knowledge discovery for Deep Phenotyping serious mental illness from Electronic Mental Health records.,"Jackson R, Patel R, Velupillai S, Gkotsis G, Hoyle D, Stewart R.",,F1000Research,2018,"Background: Deep Phenotyping is the precise and comprehensive analysis of phenotypic features in which the individual components of the phenotype are observed and described. In UK mental health clinical practice, most clinically relevant information is recorded as free text in the Electronic Health Record, and offers a granularity of information beyond what is expressed in most medical knowledge bases. The SNOMED CT nomenclature potentially offers the means to model such information at scale, yet given a sufficiently large body of clinical text collected over many years, it is difficult to identify the language that clinicians favour to express concepts. Methods: By utilising a large corpus of healthcare data, we sought to make use of semantic modelling and clustering techniques to represent the relationship between the clinical vocabulary of internationally recognised SMI symptoms and the preferred language used by clinicians within a care setting. We explore how such models can be used for discovering novel vocabulary relevant to the task of phenotyping Serious Mental Illness (SMI) with only a small amount of prior knowledge.  Results: 20 403 terms were derived and curated via a two stage methodology. The list was reduced to 557 putative concepts based on eliminating redundant information content. These were then organised into 9 distinct categories pertaining to different aspects of psychiatric assessment. 235 concepts were found to be expressions of putative clinical significance. Of these, 53 were identified having novel synonymy with existing SNOMED CT concepts. 106 had no mapping to SNOMED CT. Conclusions: We demonstrate a scalable approach to discovering new concepts of SMI symptomatology based on real-world clinical observation. Such approaches may offer the opportunity to consider broader manifestations of SMI symptomatology than is typically assessed via current diagnostic frameworks, and create the potential for enhancing nomenclatures such as SNOMED CT based on real-world expressions."
31005938,https://doi.org/10.1136/bmjopen-2018-027289,"Longitudinal access and exposure to green-blue spaces and individual-level mental health and well-being: protocol for a longitudinal, population-wide record-linked natural experiment.","Mizen A, Song J, Fry R, Akbari A, Berridge D, Parker SC, Johnson R, Lovell R, Lyons RA, Nieuwenhuijsen M, Stratton G, Wheeler BW, White J, White M, Rodgers SE.",,BMJ open,2019,"INTRODUCTION:Studies suggest that access and exposure to green-blue spaces (GBS) have beneficial impacts on mental health. However, the evidence base is limited with respect to longitudinal studies. The main aim of this longitudinal, population-wide, record-linked natural experiment, is to model the daily lived experience by linking GBS accessibility indices, residential GBS exposure and health data; to enable quantification of the impact of GBS on well-being and common mental health disorders, for a national population. METHODS AND ANALYSIS:This research will estimate the impact of neighbourhood GBS access, GBS exposure and visits to GBS on the risk of common mental health conditions and the opportunity for promoting subjective well-being (SWB); both key priorities for public health. We will use a Geographic Information System (GIS) to create quarterly household GBS accessibility indices and GBS exposure using digital map and satellite data for 1.4 million homes in Wales, UK (2008-2018). We will link the GBS accessibility indices and GBS exposures to individual-level mental health outcomes for 1.7 million people with general practitioner (GP) data and data from the National Survey for Wales (n=~12 000) on well-being in the Secure Anonymised Information Linkage (SAIL) Databank. We will examine if these associations are modified by multiple sociophysical variables, migration and socioeconomic disadvantage. Subgroup analyses will examine associations by different types of GBS. This longitudinal study will be augmented by cross-sectional research using survey data on self-reported visits to GBS and SWB. ETHICS AND DISSEMINATION:All data will be anonymised and linked within the privacy protecting SAIL Databank. We will be using anonymised data and therefore we are exempt from National Research Ethics Committee (NREC). An Information Governance Review Panel (IGRP) application (Project ID: 0562) to link these data has been approved.The research programme will be undertaken in close collaboration with public/patient involvement groups. A multistrategy programme of dissemination is planned with the academic community, policy-makers, practitioners and the public."
31770382,https://doi.org/10.1371/journal.pmed.1002974,"Long-term mortality in mothers of infants with neonatal abstinence syndrome: A population-based parallel-cohort study in England and Ontario, Canada.","Guttmann A, Blackburn R, Amartey A, Zhou L, Wijlaars L, Saunders N, Harron K, Chiu M, Gilbert R.",,PLoS medicine,2019,"BACKGROUND:Opioid addiction is a major public health threat to healthy life expectancy; however, little is known of long-term mortality for mothers with opioid use in pregnancy. Pregnancy and delivery care are opportunities to improve access to addiction and supportive services. Treating neonatal abstinence syndrome (NAS) as a marker of opioid use during pregnancy, this study reports long-term maternal mortality among mothers with a birth affected by NAS in relation to that of mothers without a NAS-affected birth in 2 high-prevalence jurisdictions, England and Ontario, Canada. METHODS AND FINDINGS:We conducted a population-based study using linked administrative health data to develop parallel cohorts of mother-infant dyads in England and Ontario between 2002 and 2012. The study population comprised 13,577 and 4,966 mothers of infants with NAS and 4,205,675 and 929,985 control mothers in England and Ontario, respectively. Death records captured all-cause maternal mortality after delivery through March 31, 2016, and cause-specific maternal mortality to December 31, 2014. The primary exposure was a live birth of an infant with NAS, and the main outcome was all deaths among mothers following their date of delivery. We modelled the association between NAS and all-cause maternal mortality using Cox regression, and the cumulative incidence of cause-specific mortality within a competing risks framework. All-cause mortality rates, 10-year cumulative incidence risk of death, and crude and age-adjusted hazard ratios were calculated. Estimated crude 10-year mortality based on Kaplan-Meier curves in mothers of infants with NAS was 5.1% (95% CI 4.7%-5.6%) in England and 4.6% (95% CI 3.8%-5.5%) in Ontario versus 0.4% (95% CI 0.41%-0.42%) in England and 0.4% (95% CI 0.38%-0.41%) in Ontario for controls (p < 0.001 for all comparisons). Survival curves showed no clear inflection point or period of heightened risk. The crude hazard ratio for all-cause mortality was 12.1 (95% 11.1-13.2; p < 0.001) in England and 11.4 (9.7-13.4; p < 0.001) in Ontario; age adjustment did not reduce the hazard ratios. The cumulative incidence of death was higher among NAS mothers than controls for almost all causes of death. The majority of deaths were by avoidable causes, defined as those that are preventable, amenable to care, or both. Limitations included lack of direct measures of maternal opioid use, other substance misuse, and treatments or supports received. CONCLUSIONS:In this study, we found that approximately 1 in 20 mothers of infants with NAS died within 10 years of delivery in both England and Canada-a mortality risk 11-12 times higher than for control mothers. Risk of death was not limited to the early postpartum period targeted by most public health programs. Policy responses to the current opioid epidemic require effective strategies for long-term support to improve the health and welfare of opioid-using mothers and their children."
30999919,https://doi.org/10.1186/s12911-019-0805-0,Identifying clinically important COPD sub-types using data-driven approaches in primary care population based electronic health records.,"Pikoula M, Quint JK, Nissen F, Hemingway H, Smeeth L, Denaxas S.",,BMC medical informatics and decision making,2019,"BACKGROUND:COPD is a highly heterogeneous disease composed of different phenotypes with different aetiological and prognostic profiles and current classification systems do not fully capture this heterogeneity. In this study we sought to discover, describe and validate COPD subtypes using cluster analysis on data derived from electronic health records. METHODS:We applied two unsupervised learning algorithms (k-means and hierarchical clustering) in 30,961 current and former smokers diagnosed with COPD, using linked national structured electronic health records in England available through the CALIBER resource. We used 15 clinical features, including risk factors and comorbidities and performed dimensionality reduction using multiple correspondence analysis. We compared the association between cluster membership and COPD exacerbations and respiratory and cardiovascular death with 10,736 deaths recorded over 146,466 person-years of follow-up. We also implemented and tested a process to assign unseen patients into clusters using a decision tree classifier. RESULTS:We identified and characterized five COPD patient clusters with distinct patient characteristics with respect to demographics, comorbidities, risk of death and exacerbations. The four subgroups were associated with 1) anxiety/depression; 2) severe airflow obstruction and frailty; 3) cardiovascular disease and diabetes and 4) obesity/atopy. A fifth cluster was associated with low prevalence of most comorbid conditions. CONCLUSIONS:COPD patients can be sub-classified into groups with differing risk factors, comorbidities, and prognosis, based on data included in their primary care records. The identified clusters confirm findings of previous clustering studies and draw attention to anxiety and depression as important drivers of the disease in young, female patients."
30969971,https://doi.org/10.1371/journal.pone.0213435,Are active children and young people at increased risk of injuries resulting in hospital admission or accident and emergency department attendance? Analysis of linked cohort and electronic hospital records in Wales and Scotland.,"Griffiths LJ, Cortina-Borja M, Tingay K, Bandyopadhyay A, Akbari A, DeStavola BL, Bedford H, Lyons RA, Dezateux C.",,PloS one,2019,"INTRODUCTION:Children and young people (CYP) are encouraged to increase time spent being physically active, especially in moderate and vigorous intensity pursuits. However, there is limited evidence on the prospective association of activity levels with injuries resulting in use of hospital services. We examined the relationship between objectively-measured physical activity (PA) and subsequent injuries resulting in hospital admissions or accident and emergency department (A&E) attendances, using linked electronic hospital records (EHR) from a nationally representative prospective cohort of CYP in Wales and Scotland. METHODS:We analysed accelerometer-based estimates of moderate to vigorous (MVPA) and vigorous PA (VPA) from 1,585 (777 [46%] boys) seven-year-old Millennium Cohort Study members, living in Wales or Scotland, whose parents consented to linkage of cohort records to EHRs up until their 14th birthday. Negative binomial regression models adjusted by potential individual, household and area-level confounders, were fitted to estimate associations between average daily minutes of MVPA, and VPA (in 10-minute increments), and number of injury-related hospital admissions and/or A&E attendances from age nine to 14 years. RESULTS:CYP spent a median of 59.5 and 18.1 minutes in MVPA and VPA/day respectively, with boys significantly more active than girls; 47.3% of children experienced at least one injury-related admission or A&E attendance during the study period. Rates of injury-related hospital admission and/or A&E attendance were positively associated with MVPA and VPA in boys but not in girls: respective adjusted incidence rate ratios (95% CI) for boys: 1.09 (1.01, 1.17) and 1.16 (1.00, 1.34), and for girls: 0.94 (0.86, 1.03) and 0.85 (0.69, 1.04). CONCLUSION:Boys but not girls who engage in more intense PA at age seven years are at higher risk of injury-related hospital admission or A&E attendance when aged nine to 14 years than their less active peers. This may reflect gender differences in the type and associated risks of activities undertaken. EHRs can make a useful contribution to injury surveillance and prevention if routinely augmented with information on context and setting of the injuries sustained. Injury prevention initiatives should not discourage engagement in PA and outdoor play given their over-riding health and social benefits."
PMC7295519,https://doi.org/10.1016/s2214-109x(20)30264-3,"Global, regional, and national estimates of the population at increased risk of severe COVID-19 due to underlying health conditions in 2020: a modelling study.","Clark A, Jit M, Warren-Gash C, Guthrie B, Wang HHX, Mercer SW, Sanderson C, McKee M, Troeger C, Ong KL, Checchi F, Perel P, Joseph S, Gibbs HP, Banerjee A, Eggo RM.",,The Lancet. Global health,,"SummaryBackgroundThe risk of severe COVID-19 if an individual becomes infected is known to be higher in older individuals and those with underlying health conditions. Understanding the number of individuals at increased risk of severe COVID-19 and how this varies between countries should inform the design of possible strategies to shield or vaccinate those at highest risk.MethodsWe estimated the number of individuals at increased risk of severe disease (defined as those with at least one condition listed as “at increased risk of severe COVID-19” in current guidelines) by age (5-year age groups), sex, and country for 188 countries using prevalence data from the Global Burden of Diseases, Injuries, and Risk Factors Study (GBD) 2017 and UN population estimates for 2020. The list of underlying conditions relevant to COVID-19 was determined by mapping the conditions listed in GBD 2017 to those listed in guidelines published by WHO and public health agencies in the UK and the USA. We analysed data from two large multimorbidity studies to determine appropriate adjustment factors for clustering and multimorbidity. To help interpretation of the degree of risk among those at increased risk, we also estimated the number of individuals at high risk (defined as those that would require hospital admission if infected) using age-specific infection–hospitalisation ratios for COVID-19 estimated for mainland China and making adjustments to reflect country-specific differences in the prevalence of underlying conditions and frailty. We assumed males were twice at likely as females to be at high risk. We also calculated the number of individuals without an underlying condition that could be considered at increased risk because of their age, using minimum ages from 50 to 70 years. We generated uncertainty intervals (UIs) for our estimates by running low and high scenarios using the lower and upper 95% confidence limits for country population size, disease prevalences, multimorbidity fractions, and infection–hospitalisation ratios, and plausible low and high estimates for the degree of clustering, informed by multimorbidity studies.FindingsWe estimated that 1·7 billion (UI 1·0–2·4) people, comprising 22% (UI 15–28) of the global population, have at least one underlying condition that puts them at increased risk of severe COVID-19 if infected (ranging from <5% of those younger than 20 years to >66% of those aged 70 years or older). We estimated that 349 million (186–787) people (4% [3–9] of the global population) are at high risk of severe COVID-19 and would require hospital admission if infected (ranging from <1% of those younger than 20 years to approximately 20% of those aged 70 years or older). We estimated 6% (3–12) of males to be at high risk compared with 3% (2–7) of females. The share of the population at increased risk was highest in countries with older populations, African countries with high HIV/AIDS prevalence, and small island nations with high diabetes prevalence. Estimates of the number of individuals at increased risk were most sensitive to the prevalence of chronic kidney disease, diabetes, cardiovascular disease, and chronic respiratory disease.InterpretationAbout one in five individuals worldwide could be at increased risk of severe COVID-19, should they become infected, due to underlying health conditions, but this risk varies considerably by age. Our estimates are uncertain, and focus on underlying conditions rather than other risk factors such as ethnicity, socioeconomic deprivation, and obesity, but provide a starting point for considering the number of individuals that might need to be shielded or vaccinated as the global pandemic unfolds.FundingUK Department for International Development, Wellcome Trust, Health Data Research UK, Medical Research Council, and National Institute for Health Research."
32553130,https://doi.org/10.1016/s2214-109x(20)30264-3,"Global, regional, and national estimates of the population at increased risk of severe COVID-19 due to underlying health conditions in 2020: a modelling study.","Clark A, Jit M, Warren-Gash C, Guthrie B, Wang HHX, Mercer SW, Sanderson C, McKee M, Troeger C, Ong KL, Checchi F, Perel P, Joseph S, Gibbs HP, Banerjee A, Eggo RM, Centre for the Mathematical Modelling of Infectious Diseases COVID-19 working group.",,The Lancet. Global health,2020,"BACKGROUND:The risk of severe COVID-19 if an individual becomes infected is known to be higher in older individuals and those with underlying health conditions. Understanding the number of individuals at increased risk of severe COVID-19 and how this varies between countries should inform the design of possible strategies to shield or vaccinate those at highest risk. METHODS:We estimated the number of individuals at increased risk of severe disease (defined as those with at least one condition listed as ""at increased risk of severe COVID-19"" in current guidelines) by age (5-year age groups), sex, and country for 188 countries using prevalence data from the Global Burden of Diseases, Injuries, and Risk Factors Study (GBD) 2017 and UN population estimates for 2020. The list of underlying conditions relevant to COVID-19 was determined by mapping the conditions listed in GBD 2017 to those listed in guidelines published by WHO and public health agencies in the UK and the USA. We analysed data from two large multimorbidity studies to determine appropriate adjustment factors for clustering and multimorbidity. To help interpretation of the degree of risk among those at increased risk, we also estimated the number of individuals at high risk (defined as those that would require hospital admission if infected) using age-specific infection-hospitalisation ratios for COVID-19 estimated for mainland China and making adjustments to reflect country-specific differences in the prevalence of underlying conditions and frailty. We assumed males were twice at likely as females to be at high risk. We also calculated the number of individuals without an underlying condition that could be considered at increased risk because of their age, using minimum ages from 50 to 70 years. We generated uncertainty intervals (UIs) for our estimates by running low and high scenarios using the lower and upper 95% confidence limits for country population size, disease prevalences, multimorbidity fractions, and infection-hospitalisation ratios, and plausible low and high estimates for the degree of clustering, informed by multimorbidity studies. FINDINGS:We estimated that 1·7 billion (UI 1·0-2·4) people, comprising 22% (UI 15-28) of the global population, have at least one underlying condition that puts them at increased risk of severe COVID-19 if infected (ranging from <5% of those younger than 20 years to >66% of those aged 70 years or older). We estimated that 349 million (186-787) people (4% [3-9] of the global population) are at high risk of severe COVID-19 and would require hospital admission if infected (ranging from <1% of those younger than 20 years to approximately 20% of those aged 70 years or older). We estimated 6% (3-12) of males to be at high risk compared with 3% (2-7) of females. The share of the population at increased risk was highest in countries with older populations, African countries with high HIV/AIDS prevalence, and small island nations with high diabetes prevalence. Estimates of the number of individuals at increased risk were most sensitive to the prevalence of chronic kidney disease, diabetes, cardiovascular disease, and chronic respiratory disease. INTERPRETATION:About one in five individuals worldwide could be at increased risk of severe COVID-19, should they become infected, due to underlying health conditions, but this risk varies considerably by age. Our estimates are uncertain, and focus on underlying conditions rather than other risk factors such as ethnicity, socioeconomic deprivation, and obesity, but provide a starting point for considering the number of individuals that might need to be shielded or vaccinated as the global pandemic unfolds. FUNDING:UK Department for International Development, Wellcome Trust, Health Data Research UK, Medical Research Council, and National Institute for Health Research."
32457287,https://doi.org/10.1038/s41467-020-15948-9,"The UK Biobank imaging enhancement of 100,000 participants: rationale, data collection, management and future directions.","Littlejohns TJ, Holliday J, Gibson LM, Garratt S, Oesingmann N, Alfaro-Almagro F, Bell JD, Boultwood C, Collins R, Conroy MC, Crabtree N, Doherty N, Frangi AF, Harvey NC, Leeson P, Miller KL, Neubauer S, Petersen SE, Sellors J, Sheard S, Smith SM, Sudlow CLM, Matthews PM, Allen NE.",,Nature communications,2020,"UK Biobank is a population-based cohort of half a million participants aged 40-69 years recruited between 2006 and 2010. In 2014, UK Biobank started the world's largest multi-modal imaging study, with the aim of re-inviting 100,000 participants to undergo brain, cardiac and abdominal magnetic resonance imaging, dual-energy X-ray absorptiometry and carotid ultrasound. The combination of large-scale multi-modal imaging with extensive phenotypic and genetic data offers an unprecedented resource for scientists to conduct health-related research. This article provides an in-depth overview of the imaging enhancement, including the data collected, how it is managed and processed, and future directions."
30814958,https://doi.org/10.3389/fpsyt.2019.00036,Risk Assessment Tools and Data-Driven Approaches for Predicting and Preventing Suicidal Behavior.,"Velupillai S, Hadlaczky G, Baca-Garcia E, Gorrell GM, Werbeloff N, Nguyen D, Patel R, Leightley D, Downs J, Hotopf M, Dutta R.",,Frontiers in Psychiatry,2019,"Risk assessment of suicidal behavior is a time-consuming but notoriously inaccurate activity for mental health services globally. In the last 50 years a large number of tools have been designed for suicide risk assessment, and tested in a wide variety of populations, but studies show that these tools suffer from low positive predictive values. More recently, advances in research fields such as machine learning and natural language processing applied on large datasets have shown promising results for health care, and may enable an important shift in advancing precision medicine. In this conceptual review, we discuss established risk assessment tools and examples of novel data-driven approaches that have been used for identification of suicidal behavior and risk. We provide a perspective on the strengths and weaknesses of these applications to mental health-related data, and suggest research directions to enable improvement in clinical practice."
32375776,https://doi.org/10.1186/s12916-020-01597-8,Quantifying the impact of physical distance measures on the transmission of COVID-19 in the UK.,"Jarvis CI, Van Zandvoort K, Gimma A, Prem K, CMMID COVID-19 working group, Klepac P, Rubin GJ, Edmunds WJ.",,BMC medicine,2020,"BACKGROUND:To mitigate and slow the spread of COVID-19, many countries have adopted unprecedented physical distancing policies, including the UK. We evaluate whether these measures might be sufficient to control the epidemic by estimating their impact on the reproduction number (R0, the average number of secondary cases generated per case). METHODS:We asked a representative sample of UK adults about their contact patterns on the previous day. The questionnaire was conducted online via email recruitment and documents the age and location of contacts and a measure of their intimacy (whether physical contact was made or not). In addition, we asked about adherence to different physical distancing measures. The first surveys were sent on Tuesday, 24 March, 1 day after a ""lockdown"" was implemented across the UK. We compared measured contact patterns during the ""lockdown"" to patterns of social contact made during a non-epidemic period. By comparing these, we estimated the change in reproduction number as a consequence of the physical distancing measures imposed. We used a meta-analysis of published estimates to inform our estimates of the reproduction number before interventions were put in place. RESULTS:We found a 74% reduction in the average daily number of contacts observed per participant (from 10.8 to 2.8). This would be sufficient to reduce R0 from 2.6 prior to lockdown to 0.62 (95% confidence interval [CI] 0.37-0.89) after the lockdown, based on all types of contact and 0.37 (95% CI = 0.22-0.53) for physical (skin to skin) contacts only. CONCLUSIONS:The physical distancing measures adopted by the UK public have substantially reduced contact levels and will likely lead to a substantial impact and a decline in cases in the coming weeks. However, this projected decline in incidence will not occur immediately as there are significant delays between infection, the onset of symptomatic disease, and hospitalisation, as well as further delays to these events being reported. Tracking behavioural change can give a more rapid assessment of the impact of physical distancing measures than routine epidemiological surveillance."
32345706,https://doi.org/10.9778/cmajo.20190074,Deprivation and mortality related to pediatric respiratory tract infection: a cohort study in 3 high-income jurisdictions.,"Verfürden ML, Fitzpatrick T, Holder L, Zylbersztejn A, Rosella L, Gilbert R, Guttmann A, Hardelid P.",,CMAJ open,2020,"BACKGROUND:Deaths from respiratory tract infections (RTIs) in children are preventable through timely access to public health and medical interventions. We aimed to assess whether socioeconomic disparities in mortality related to pediatric RTI persisted after accounting for health status at birth. METHODS:We compared the prevalence of and risk factors for RTI-related death in singletons aged 28 days to 4 years across Ontario (Canada), Scotland and England (jurisdictions with universal health care) using linked administrative data for 2003-2013. We estimated rates of RTI-related mortality for children living in deprived areas and those born to teenage girls; we estimated both crude rates and those adjusted for health status at birth. RESULTS:A total of 1 299 240 (Ontario), 547 556 (Scotland) and 3 910 401 (England) children were included in the study. Across all jurisdictions, children born in the most deprived areas experienced the highest rates of RTI-related mortality. After adjustment for high-risk chronic conditions and prematurity, we observed differences in mortality according to area-level deprivation in Ontario and England but not in Scotland. In Ontario, teenage motherhood was also an independent risk factor for RTI-related mortality. INTERPRETATION:Socioeconomic disparities played a substantial role in child mortality related to RTI in all 3 jurisdictions. Context-specific investigations around the mechanisms of this increased risk and development of programs to address socioeconomic disparities are needed."
31462703,https://doi.org/10.1038/s41435-019-0082-z,Elevated risk of invasive group A streptococcal disease and host genetic variation in the human leucocyte antigen locus.,"Parks T, Elliott K, Lamagni T, Auckland K, Mentzer AJ, Guy R, Cartledge D, Strakova L, Connor DO, Pollard AJ, Neville MJ, Mahajan A, Ashrafian H, Chapman SJ, Hill AVS, Sriskandan S, Knight JC.",,Genes and immunity,2020,"Invasive group A streptococcal (GAS) disease is uncommon but carries a high case-fatality rate relative to other infectious diseases. Given the ubiquity of mild GAS infections, it remains unclear why healthy individuals will occasionally develop life-threatening infections, raising the possibility of host genetic predisposition. Here, we present the results of a case-control study including 43 invasive GAS cases and 1540 controls. Using HLA imputation and linear mixed models, we find each copy of the HLA-DQA1*01:03 allele associates with a twofold increased risk of disease (odds ratio 2.3, 95% confidence interval 1.3-4.4, P = 0.009), an association which persists with classical HLA typing of a subset of cases and analysis with an alternative large control dataset with validated HLA data. Moreover, we propose the association is driven by the allele itself rather than the background haplotype. Overall this finding provides impetus for further investigation of the immunogenetic basis of this devastating bacterial disease."
30585256,https://doi.org/10.1038/s41416-018-0365-6,"Personal radio use and cancer risks among 48,518 British police officers and staff from the Airwave Health Monitoring Study.","Gao H, Aresu M, Vergnaud AC, McRobie D, Spear J, Heard A, Kongsgård HW, Singh D, Muller DC, Elliott P.",,British journal of cancer,2019,"BACKGROUND:Radiofrequency electromagnetic fields (RF-EMF) from mobile phones have been classified as potentially carcinogenic. No study has investigated use of Terrestrial Trunked Radio (TETRA), a source of RF-EMF with wide occupational use, and cancer risks. METHODS:We investigated association of monthly personal radio use and risk of cancer using Cox proportional hazards regression among 48,518 police officers and staff of the Airwave Health Monitoring Study in Great Britain. RESULTS:During median follow-up of 5.9 years, 716 incident cancer cases were identified. Among users, the median of the average monthly duration of use in the year prior to enrolment was 30.5  min (inter-quartile range 8.1, 68.1). Overall, there was no association between personal radio use and risk of all cancers (hazard ratio [HR] = 0.98, 95% confidence interval [CI]: 0.93, 1.03). For head and neck cancers HR = 0.72 (95% CI: 0.30, 1.70) among personal radio users vs non-users, and among users it was 1.06 (95% CI: 0.91, 1.23) per doubling of minutes of personal radio use. CONCLUSIONS:With the limited follow-up to date, we found no evidence of association of personal radio use with cancer risk. Continued follow-up of the cohort is warranted."
30498058,https://doi.org/10.1136/archdischild-2018-315866,Risk factors for permanent childhood hearing impairment.,"Butcher E, Dezateux C, Knowles RL.",,Archives of disease in childhood,2020,"OBJECTIVE:While several perinatal risk factors for permanent childhood hearing impairment (PCHI) are known, association with gestational length remains unclear. We hypothesised that shorter gestational length predicts higher PCHI risk. DESIGN:19 504 participants from the UK Millennium Cohort Study (born 2000-2002, prior to newborn screening). METHODS:Multivariable discrete-time survival analysis to examine associations between parent-reported PCHI by age 11 years and gestational length, plus other prespecified factors. RESULTS:PCHI affected 2.1 per 1000 children (95% CI 1.5 to 3.0) by age 11; however, gestational length did not predict PCHI risk (HR, 95% CI 1.00, 0.98 to 1.03 per day increase). Risk was increased in those with neonatal illness, with or without admission to neonatal care (6.33, 2.27 to 17.63 and 2.62, 1.15 to 5.97, respectively), of Bangladeshi or Pakistani ethnicity (2.78, 1.06 to 7.31) or born to younger mothers (0.92, 0.87 to 0.97 per year). CONCLUSION:Neonatal illness, rather than gestational length, predicts PCHI risk. Further research should explore associations with ethnicity."
